disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,pl_ratror,st_teff,sy_dist
2021,0,0,0,1,0,0,0,0,0,0,18.01167665,0.1474,1.75,,0,150.48,893,0.01105,6463,295.293
2021,0,0,0,1,0,0,0,0,0,0,18.01134,0.145,1.47,,0,,826,0.01074,6364,295.293
2021,0,0,0,1,0,0,0,0,0,0,10.275394,0.104,3.12,,0,,1163,0.01463,6088,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27532513,,,,,,,,6088.22,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27531708,0.1055,3.17,,0,522.13,1219,0.01372,6174,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27531708,0.1055,3.17,,0,522.13,1219,0.01372,6174,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27530003,,3.264,,,,,,6150,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27531321,,,,,,,,6088.22,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27532513,0.1047,3.04,,0,508.21,1211,0.01336,6150,409.46
2021,0,0,0,1,0,0,0,0,0,0,10.27531708,0.1055,3.17,,0,522.13,1219,0.01372,6174,409.46
2021,0,0,0,1,0,0,0,0,0,0,35.59713982,0.2193,2.98,,0,33.49,613,0.02482,6210,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.59718657,,,,,,,,6033.33,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.59743,0.227,3.15,,0,,643,0.02393,6323,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.59713982,0.2193,2.98,,0,33.49,613,0.02482,6210,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.5969684,,,,,,,,6033.33,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.59730148,,4.14,,,,,,6212,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.59713982,0.2193,2.98,,0,33.49,613,0.02482,6210,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.5969684,0.2178,3.72,,0,41.06,646,0.02816,6212,522.605
2021,0,0,0,1,0,0,0,0,0,0,35.58349688,,,,,,,,4813.46,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58349688,0.1916,2.03,,0,6.54,408,0.02716,4894,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58944,0.188,2.14,,0,,392,0.0302,4789,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58355458,0.1855,2.3,,0,6.22,403,0.03063,4741,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58100128,,2.425,,,,,,4894,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58355458,0.1855,2.3,,0,6.22,403,0.03063,4741,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58355458,0.1855,2.3,,0,6.22,403,0.03063,4741,195.439
2021,0,0,0,1,0,0,0,0,0,0,35.58059621,,,,,,,,4813.46,195.439
2021,0,0,0,1,0,0,0,0,0,0,30.65299127,,,,,,,,6591.89,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.6529373,0.2101,2.38,,0,83.32,771,0.01585,6823,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.6528935,,,,,,,,6591.89,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.6528935,0.2014,2.86,,0,87.69,780,0.01597,6200,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.65279961,,2.989,,,,,,6200,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.6529373,0.2101,2.38,,0,83.32,771,0.01585,6823,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.65268,0.211,2.3,,0,,751,0.01609,6858,1008.79
2021,0,0,0,1,0,0,0,0,0,0,30.6529373,0.2101,2.38,,0,83.32,771,0.01585,6823,1008.79
2021,0,0,0,1,0,0,0,0,0,0,135.1878234,0.4756,2.5,,0,4.12,363,0.02312,5712,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1880035,,2.569,,,,,,5731,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1880555,,,,,,,,5839.24,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1879934,0.4878,2.32,,0,3.33,345,0.02345,5731,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1898,0.487,2.52,,0,,344,0.02543,5714,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1878234,0.4756,2.5,,0,4.12,363,0.02312,5712,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1879934,,,,,,,,5839.24,375.522
2021,0,0,0,1,0,0,0,0,0,0,135.1878234,0.4756,2.5,,0,4.12,363,0.02312,5712,375.522
2021,0,0,0,1,0,0,0,0,0,0,6.14956575,,,,,,,,5752.63,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.14955299,0.0674,3.47,,0,649.26,1287,0.01793,5687,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.14955931,,,,,,,,5752.63,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.14955299,0.0674,3.47,,0,649.26,1287,0.01793,5687,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.149362,0.068,3.01,,0,,1214,0.01746,5707,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.14955931,0.0674,3.26,,0,649.26,1287,0.0168,5687,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.14955997,,3.95,,,,,,5687,905.406
2021,0,0,0,1,0,0,0,0,0,0,6.14955299,0.0674,3.47,,0,649.26,1287,0.01793,5687,905.406
2014,0,0,0,1,0,0,0,0,0,0,2.94030411,0.0389,2.21,,0,582.69,1253,0.02012,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94028478,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.940321,0.038,2.3,,0,,1236,0.02196,5540,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94030411,,2.26,,,,,0.02012,5599,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94030077,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,,,2.614,,,639.48,,,5613,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94030411,0.0389,2.21,,0,582.69,1253,0.02012,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94030482,0.0397,2.59,,0,588.66,1256,0.02252,5527,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94030411,0.0389,2.21,,0,582.69,1253,0.02012,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.94030482,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,2.940309,0.04,2.35,,,,,,5526,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38901755,0.0652,2.35,,0,207.42,968,0.02141,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38900035,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38901755,0.0652,2.35,,0,207.42,968,0.02141,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.388987,0.064,2.5,,0,,952,0.02344,5540,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.388996,0.068,2.86,,,,,,5526,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38899658,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38901755,,2.35,,,,,0.02141,5599,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38894797,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38899658,0.0666,2.89,,0,209.17,970,0.02512,5527,828.592
2014,0,0,0,1,0,0,0,0,0,0,6.38901755,0.0652,2.35,,0,207.42,968,0.02141,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,,,2.917,,,227.22,,,5613,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62709685,0.1157,2.7,,0,69.31,736,0.02347,5527,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62709685,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62698952,0.1132,2.21,,0,68.81,735,0.02014,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62698952,,2.25,,,,,0.02014,5599,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62707812,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.627119,0.118,2.25,,,,,,5526,828.592
2014,0,0,0,1,0,0,0,0,0,0,,,2.726,,,75.29,,,5613,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62719,0.111,2.3,,0,,723,0.02199,5540,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62698952,0.1132,2.21,,0,68.81,735,0.02014,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62677024,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,14.62698952,0.1132,2.21,,0,68.81,735,0.02014,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.11836,0.199,3,,0,,540,0.0281,5540,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1185226,0.203,2.41,,0,21.4,549,0.02195,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1185226,0.203,2.41,,0,21.4,549,0.02195,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1185226,0.203,2.41,,0,21.4,549,0.02195,5583,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1188577,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1184432,0.2074,3.26,,0,21.57,550,0.02831,5527,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.118736,0.211,2.76,,,,,,5526,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1184432,,,,,,,,5429,828.592
2014,0,0,0,1,0,0,0,0,0,0,35.1185226,,2.47,,,,,0.02195,5599,828.592
2014,0,0,0,1,0,0,0,0,0,0,,,3.287,,,23.43,,,5613,828.592
2021,0,0,0,1,0,0,0,0,0,0,12.70636123,,,,,,,,5340,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.70633322,,,,,,,,5340,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.70637048,0.1043,3.17,,0,57.71,703,0.0342,5582,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.70637048,0.1043,3.17,,0,57.71,703,0.0342,5582,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.70637048,0.1043,3.17,,0,57.71,703,0.0342,5582,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.70639992,,3.216,,,,,,5573,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.70636123,0.1043,2.75,,0,55.86,697,0.02999,5573,629.445
2021,0,0,0,1,0,0,0,0,0,0,12.706784,0.103,3.2,,0,,683,0.0365,5545,629.445
2021,0,0,0,1,0,0,0,0,0,0,4.59239382,0.0519,2.51,,0,172.6,924,0.02882,5351,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.59238514,,,,,,,,5168,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.59239084,0.052,2.57,,0,174.53,927,0.02943,5361,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.59239382,,,,,,,,5168,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.59238005,,3.119,,,,,,5351,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.592392,0.051,2.28,,0,,899,0.0278,5321,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.59239084,0.052,2.57,,0,174.53,927,0.02943,5361,641.374
2021,0,0,0,1,0,0,0,0,0,0,4.59239084,0.052,2.57,,0,174.53,927,0.02943,5361,641.374
2021,0,0,0,1,0,0,0,0,0,0,9.17858526,,,,,,,,5406,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.17858526,0.0819,2.3,,0,76.14,753,0.02676,5506,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.178475,0.083,2.2,,0,,755,0.0254,5506,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.17858057,0.0815,2.33,,0,77.93,758,0.02682,5500,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.17858057,0.0815,2.33,,0,77.93,758,0.02682,5500,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.17858057,0.0815,2.33,,0,77.93,758,0.02682,5500,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.17856979,,2.867,,,,,,5506,772.283
2021,0,0,0,1,0,0,0,0,0,0,9.1785703,,,,,,,,5406,772.283
2021,0,0,0,1,0,0,0,0,0,0,39.7529915,0.2249,2.37,,0,24.54,568,0.02148,6072,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.7530284,0.2249,2.8,,0,24.54,568,0.02537,6072,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.7530284,0.2249,2.8,,0,24.54,568,0.02537,6072,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.75266676,,,,,,,,5665.31,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.75062,0.231,3,,0,,576,0.02615,6089,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.7529915,,,,,,,,5665.31,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.75289917,,2.88,,,,,,6072,811.278
2021,0,0,0,1,0,0,0,0,0,0,39.7530284,0.2249,2.8,,0,24.54,568,0.02537,6072,811.278
2021,0,0,0,1,0,0,0,0,0,0,6.45443377,0.0683,2.45,,0,234.98,999,0.0238,6092,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.45443377,0.0683,2.45,,0,234.98,999,0.0238,6092,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.45442931,,,,,,,,5726,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.45442931,0.0683,2.48,,0,234.98,999,0.02404,6092,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.454518,0.069,2.7,,0,,1010,0.0255,6099,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.45442009,,2.837,,,,,,6092,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.45441745,,,,,,,,5726,1060.77
2021,0,0,0,1,0,0,0,0,0,0,6.45443377,0.0683,2.45,,0,234.98,999,0.0238,6092,1060.77
2021,0,0,0,1,0,0,0,0,0,0,16.71987223,0.1334,2.37,,0,74.26,749,0.02106,6108,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71987303,,,,,,,,6161,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71987303,0.1302,2.52,,0,81.63,767,0.02131,6020,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71987223,0.1334,2.37,,0,74.26,749,0.02106,6108,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71990013,,2.813,,,,,,6020,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71979,0.135,2.73,,0,,782,0.0222,6129,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71987223,0.1334,2.37,,0,74.26,749,0.02106,6108,558.652
2021,0,0,0,1,0,0,0,0,0,0,16.71986014,,,,,,,,6161,558.652
2021,0,0,0,1,0,0,0,0,0,0,18.39629936,,2.509,,,,,,5316,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.39628156,0.1295,2.44,,0,37.34,630,0.02528,5470,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.396319,0.128,2.8,,0,,629,0.0295,5444,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.39626843,,,,,,,,5338,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.39628156,0.1295,2.44,,0,37.34,630,0.02528,5470,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.39629744,0.1306,2.47,,0,27.09,582,0.02808,5316,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.39629744,,,,,,,,5338,390.552
2021,0,0,0,1,0,0,0,0,0,0,18.39628156,0.1295,2.44,,0,37.34,630,0.02528,5470,390.552
2021,0,0,0,1,0,0,0,0,0,0,9.0293089,0.0796,2.72,,0,77.75,757,0.03035,5349,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.02930689,0.0796,2.57,,0,77.75,757,0.02872,5349,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.029305,0.079,2.6,,0,,756,0.0294,5331,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.02930689,,,,,,,,5298.27,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.0293089,0.0796,2.72,,0,77.75,757,0.03035,5349,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.02929362,,,,,,,,5298.27,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.02929974,,3.173,,,,,,5349,894.187
2021,0,0,0,1,0,0,0,0,0,0,9.0293089,0.0796,2.72,,0,77.75,757,0.03035,5349,894.187
2021,0,0,0,1,0,0,0,0,0,0,4.7830027,0.0535,2.5,,0,145.48,886,0.02831,5170,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.78300451,0.0535,2.76,,0,145.48,886,0.03138,5170,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.783,0.05,2.6,,0,,864,0.0318,5073,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.78300387,,,,,,,,5021,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.7830027,,,,,,,,5021,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.78300451,0.0535,2.76,,0,145.48,886,0.03138,5170,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.78300451,0.0535,2.76,,0,145.48,886,0.03138,5170,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.78299999,,2.955,,,,,,5170,651.783
2021,0,0,0,1,0,0,0,0,0,0,4.220959,0.044,2.77,,0,,691,0.0454,4389,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22096735,,,,,,,,4414,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22096715,0.0419,2.76,,0,30.63,600,0.04864,3861,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22096578,,,,,,,,4414,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22097015,,3.894,,,,,,3837,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22096715,0.0419,2.76,,0,30.63,600,0.04864,3861,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22096578,0.0418,2.62,,0,29.68,595,0.0464,3837,576.181
2021,0,0,0,1,0,0,0,0,0,0,4.22096715,0.0419,2.76,,0,30.63,600,0.04864,3861,576.181
2014,0,0,0,1,0,0,0,0,0,0,4.26374847,0.0476,1.28,,0,457.15,1179,0.01256,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.26374847,0.0476,1.28,,0,457.15,1179,0.01256,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.263756,0.052,1.58,,0,,1232,0.01338,6117,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.26374378,,,,,,,,5629.05,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.26374847,,1.49,,,,,0.01256,5926,833.165
2014,0,0,0,1,0,0,0,0,0,0,,,1.512,,,599.5,,,5941,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.26374378,0.0476,1.28,,0,457.15,1179,0.01256,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.26374847,0.0476,1.28,,0,457.15,1179,0.01256,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.263742,0.048,1.29,,,,,,6031,833.165
2014,0,0,0,1,0,0,0,0,0,0,4.26374098,,,,,,,,5629.05,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00579096,0.0725,2.36,,0,197.06,956,0.02309,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00578366,,2.77,,,,,0.02361,5926,833.165
2014,0,0,0,1,0,0,0,0,0,0,,,2.778,,,258.42,,,5941,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.005777,0.074,2.43,,,,,,6031,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00578366,0.0725,2.41,,0,197.06,956,0.02361,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00579096,,,,,,,,5629.05,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00578092,,,,,,,,5629.05,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00581599,,,,,,,,5629.05,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00578366,0.0725,2.41,,0,197.06,956,0.02361,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.00578366,0.0725,2.41,,0,197.06,956,0.02361,6032,833.165
2014,0,0,0,1,0,0,0,0,0,0,8.005798,0.08,2.8,,0,,993,0.0238,6117,833.165
2021,0,0,0,1,0,0,0,0,0,0,13.81020094,0.1131,4.75,,0,113.75,833,0.03812,5942,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.80994,0.112,4.6,,0,,820,0.0379,5908,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.81019506,,,,,,,,5598,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.81020318,,,,,,,,5598,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.81019974,,4.485,,,,,,5942,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.81020094,0.1131,4.75,,0,113.75,833,0.03812,5942,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.81020094,0.1131,4.75,,0,113.75,833,0.03812,5942,1427.08
2021,0,0,0,1,0,0,0,0,0,0,13.81020318,0.1131,4.56,,0,113.75,833,0.0366,5942,1427.08
2021,0,0,0,1,0,0,0,0,0,0,21.76129812,0.1401,2.53,,0,13.18,486,0.03216,4859,169.948
2021,0,0,0,1,0,0,0,0,0,0,21.76129913,,2.933,,,,,,4859,169.948
2021,0,0,0,1,0,0,0,0,0,0,21.76129394,0.1369,2.48,,0,14.49,498,0.03152,4919,169.948
2021,0,0,0,1,0,0,0,0,0,0,21.76129394,0.1369,2.48,,0,14.49,498,0.03152,4919,169.948
2021,0,0,0,1,0,0,0,0,0,0,21.761277,0.136,3.1,,0,,493,0.0404,4917,169.948
2021,0,0,0,1,0,0,0,0,0,0,21.76129394,0.1369,2.48,,0,14.49,498,0.03152,4919,169.948
2021,0,0,0,1,0,0,0,0,0,0,21.76129812,,,,,,,,4923.57,169.948
2021,0,0,0,1,0,0,0,0,0,0,32.31240082,,4.099,,,,,,5821,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.31253348,,,,,,,,5838.73,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.3123975,0.2015,2.88,,0,27.05,582,0.02707,6000,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.3122867,,,,,,,,5838.73,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.3123975,0.2015,2.88,,0,27.05,582,0.02707,6000,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.3123975,0.2015,2.88,,0,27.05,582,0.02707,6000,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.31153,0.2,3,,0,,576,0.02917,5973,1289.41
2021,0,0,0,1,0,0,0,0,0,0,32.3122867,0.2015,4.84,,0,56.49,699,0.02967,5821,1289.41
2021,0,0,0,1,0,0,0,0,0,0,9.22961384,0.0933,2.79,,0,257.11,1021,0.02037,6320,2080.51
2021,0,0,0,1,0,0,0,0,0,0,9.22961384,,,,,,,,6276.71,2080.51
2021,0,0,0,1,0,0,0,0,0,0,9.22958009,0.0886,2.31,,0,200.2,959,0.02046,6363,2080.51
2021,0,0,0,1,0,0,0,0,0,0,9.22958009,0.0886,2.31,,0,200.2,959,0.02046,6363,2080.51
2021,0,0,0,1,0,0,0,0,0,0,9.22957993,,3.636,,,,,,6320,2080.51
2021,0,0,0,1,0,0,0,0,0,0,9.22958009,0.0886,2.31,,0,200.2,959,0.02046,6363,2080.51
2021,0,0,0,1,0,0,0,0,0,0,9.22969,0.091,2.36,,0,,982,0.0197,6409,2080.51
2021,0,0,0,1,0,0,0,0,0,0,6.79684436,0.0714,2.12,,0,222.91,985,0.02001,6061,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.79684436,0.0714,2.12,,0,222.91,985,0.02001,6061,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.79687481,,,,,,,,5910.67,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.7968502,,3.089,,,,,,6061,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.796859,0.071,2.31,,0,,976,0.02231,6050,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.79685353,0.0714,2.01,,0,222.91,985,0.019,6061,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.79684436,0.0714,2.12,,0,222.91,985,0.02001,6061,1482.83
2021,0,0,0,1,0,0,0,0,0,0,6.79685353,,,,,,,,5910.67,1482.83
2021,0,0,0,1,0,0,0,0,0,0,7.71790675,0.0621,0.9,,0,15.01,502,0.01611,3975,245.303
2021,0,0,0,1,0,0,0,0,0,0,7.71792296,0.0623,0.92,,0,15.01,502,0.01627,3939,245.303
2021,0,0,0,1,0,0,0,0,0,0,7.71792296,0.0623,0.92,,0,15.01,502,0.01627,3939,245.303
2021,0,0,0,1,0,0,0,0,0,0,7.71797,0.063,1.06,,0,,519,0.0185,4072,245.303
2021,0,0,0,1,0,0,0,0,0,0,7.71792984,,1.194,,,,,,3975,245.303
2021,0,0,0,1,0,0,0,0,0,0,7.71790675,,,,,,,,3888,245.303
2021,0,0,0,1,0,0,0,0,0,0,7.71792296,0.0623,0.92,,0,15.01,502,0.01627,3939,245.303
2021,0,0,0,1,0,0,0,0,0,0,37.81029892,,3.877,,,,,,6085,1430
2021,0,0,0,1,0,0,0,0,0,0,37.8102649,0.2188,2.33,,0,24.27,566,0.02189,6085,1430
2021,0,0,0,1,0,0,0,0,0,0,37.8102649,,,,,,,,5804.06,1430
2021,0,0,0,1,0,0,0,0,0,0,37.80994353,,,,,,,,5804.06,1430
2021,0,0,0,1,0,0,0,0,0,0,37.8101174,0.2188,2.44,,0,24.27,566,0.02293,6085,1430
2021,0,0,0,1,0,0,0,0,0,0,37.8101174,0.2188,2.44,,0,24.27,566,0.02293,6085,1430
2021,0,0,0,1,0,0,0,0,0,0,37.81062,0.225,2.14,,0,,569,0.01944,6099,1430
2021,0,0,0,1,0,0,0,0,0,0,37.8101174,0.2188,2.44,,0,24.27,566,0.02293,6085,1430
2021,0,0,0,1,0,0,0,0,0,0,64.61750031,,5.395,,,,,,5043,
2021,0,0,0,1,0,0,0,0,0,0,64.6174465,0.297,5.41,,0,5.09,383,0.05621,5043,
2021,0,0,0,1,0,0,0,0,0,0,64.6174465,0.297,5.41,,0,5.09,383,0.05621,5043,
2021,0,0,0,1,0,0,0,0,0,0,64.6174465,0.297,5.41,,0,5.09,383,0.05621,5043,
2021,0,0,0,1,0,0,0,0,0,0,64.617518,,,,,,,,,
2021,0,0,0,1,0,0,0,0,0,0,64.61722273,,,,,,,,,
2021,0,0,0,1,0,0,0,0,0,0,64.61635,0.282,4.2,,0,,345,0.0544,4934,
2021,0,0,0,1,0,0,0,0,0,0,64.617518,0.297,5.4,,0,5.09,383,0.05612,5043,
2021,0,0,0,1,0,0,0,0,0,0,7.67465618,0.0781,2.33,,0,198.67,957,0.02132,6063,1302.87
2021,0,0,0,1,0,0,0,0,0,0,7.67465618,0.0781,2.33,,0,198.67,957,0.02132,6063,1302.87
2021,0,0,0,1,0,0,0,0,0,0,7.67463016,,2.825,,,,,,6063,1302.87
2021,0,0,0,1,0,0,0,0,0,0,7.6746614,0.0781,2.8,,0,198.67,957,0.02564,6063,1302.87
2021,0,0,0,1,0,0,0,0,0,0,7.67478,0.077,2.5,,0,,934,0.0241,6040,1302.87
2021,0,0,0,1,0,0,0,0,0,0,7.6746614,,,,,,,,5703,1302.87
2021,0,0,0,1,0,0,0,0,0,0,7.67465618,0.0781,2.33,,0,198.67,957,0.02132,6063,1302.87
